Date,Ticker,Open,High,Low,Close,Volume
2022-11-10,GOOGL,156.15,159.83,152.19,155.87,22812760
2022-11-10,MSFT,360.32,362.98,357.18,359.84,21922034
2022-11-10,TSLA,356.3,366.57,346.61,356.87,91518082
2022-11-11,AAPL,192.83,197.22,187.63,192.0,88615726
2022-11-11,AMZN,197.81,204.15,193.56,199.85,79007404
2022-11-11,GOOGL,160.08,163.39,156.97,160.28,25045344
2022-11-11,MSFT,347.69,354.9,340.88,348.08,17268911
2022-11-11,TSLA,363.88,376.18,350.49,362.75,85490563
2022-11-14,AAPL,192.84,199.37,187.84,194.32,63728751
2022-11-14,AMZN,204.6,208.58,197.39,201.31,37172699
2022-11-14,GOOGL,165.12,167.39,161.26,163.5,23886278
2022-11-14,MSFT,343.29,350.71,334.24,341.62,19154561
2022-11-14,TSLA,389.04,398.25,377.71,386.87,48646951
2022-11-15,AAPL,194.88,198.91,192.01,196.02,35069161
2022-11-15,AMZN,201.52,204.51,197.28,200.26,36019633
2022-11-15,GOOGL,165.57,169.07,161.14,164.63,29410195
2022-11-15,MSFT,343.99,350.79,338.86,345.64,17679948
2022-11-15,TSLA,379.57,393.11,366.44,379.97,79797321
2022-11-16,AAPL,199.53,202.87,194.38,197.69,79496098
2022-11-16,AMZN,205.61,210.4,196.29,200.98,40270780
2022-11-16,GOOGL,170.26,172.19,167.56,169.49,55344514
2022-11-16,MSFT,351.99,360.87,346.99,355.81,20750081
2022-11-16,TSLA,369.86,383.15,353.21,366.38,76672446
2022-11-17,AAPL,196.46,198.85,194.66,197.05,55414249
2022-11-17,AMZN,200.3,209.32,194.81,203.73,61650822
2022-11-17,GOOGL,170.9,174.26,167.42,170.78,27008332
2022-11-17,MSFT,346.63,354.29,341.97,349.6,20354052
2022-11-17,TSLA,346.78,360.97,343.39,357.48,76124139
2022-11-18,AAPL,192.63,196.4,189.57,193.33,76353693
2022-11-18,AMZN,200.17,202.12,197.57,199.51,41073573
2022-11-18,GOOGL,173.45,175.05,168.72,170.29,27039864
2022-11-18,MSFT,346.58,352.19,342.51,348.11,30758651
2022-11-18,TSLA,344.51,355.74,332.1,343.28,102904858
2022-11-21,AAPL,191.48,197.66,187.01,193.14,65409676
2022-11-21,AMZN,201.82,207.1,197.49,202.75,35556568
2022-11-21,GOOGL,177.79,179.58,173.46,175.22,27398440
2022-11-21,MSFT,349.79,358.53,342.66,351.36,30484031
2022-11-21,TSLA,335.03,351.08,327.44,343.3,97903403
2022-11-22,AAPL,191.09,194.05,187.42,190.37,39924328
2022-11-22,AMZN,199.41,202.31,196.46,199.37,42979033
2022-11-22,GOOGL,179.07,182.16,174.37,177.44,18610029
2022-11-22,MSFT,350.57,360.61,333.71,343.55,30751029
2022-11-22,TSLA,339.65,359.37,325.99,345.47,62669221
2022-11-23,AAPL,196.97,201.2,189.23,193.38,67669789
2022-11-23,AMZN,208.75,211.35,202.22,204.77,26866929
2022-11-23,GOOGL,183.09,185.96,178.86,181.72,26545021
2022-11-23,MSFT,351.32,356.3,342.69,347.62,36224967
2022-11-23,TSLA,350.84,365.46,331.95,346.39,64176273
2022-11-24,AAPL,190.58,195.69,187.35,192.43,100688626
2022-11-24,AMZN,200.88,211.1,194.52,204.62,32839240
2022-11-24,GOOGL,175.87,180.88,171.95,176.94,36058110
2022-11-24,MSFT,334.96,339.85,328.14,333.01,27451634
2022-11-24,TSLA,343.51,355.23,333.02,344.71,64132634
2022-11-25,AAPL,189.23,192.97,185.45,189.19,73011029
2022-11-25,AMZN,202.81,209.46,197.42,204.04,49862320
2022-11-25,GOOGL,173.47,177.01,170.02,173.55,22144046
2022-11-25,MSFT,338.39,344.17,331.36,337.11,22534297
2022-11-25,TSLA,349.05,363.28,330.78,344.84,137999994
2022-11-28,AAPL,190.18,192.43,185.58,187.79,129036608
2022-11-28,AMZN,194.17,199.07,190.83,195.71,101257255
2022-11-28,GOOGL,171.57,177.16,164.92,170.48,26623360
2022-11-28,MSFT,333.48,336.42,329.69,332.63,43479825
2022-11-28,TSLA,363.47,379.92,348.49,364.88,130452162
2022-11-29,AAPL,188.8,192.42,185.32,188.94,82474330
2022-11-29,AMZN,196.68,201.82,192.75,197.87,61017300
2022-11-29,GOOGL,172.74,175.92,167.79,170.94,13487289
2022-11-29,MSFT,332.27,336.74,326.95,331.41,34339521
2022-11-29,TSLA,377.84,390.16,358.59,370.67,74757898
2022-11-30,AAPL,187.5,187.85,186.4,186.74,68423362
2022-11-30,AMZN,193.26,201.39,189.59,197.64,42676804
2022-11-30,GOOGL,178.69,178.73,177.08,177.11,26580590
2022-11-30,MSFT,336.94,342.57,330.85,336.47,29066238
2022-11-30,TSLA,378.79,399.82,359.43,380.38,48055884
2022-12-01,AAPL,182.03,186.91,178.93,183.78,68404931
2022-12-01,AMZN,200.42,203.21,195.0,197.75,27541754
2022-12-01,GOOGL,173.77,175.12,171.42,172.77,26353558
2022-12-01,MSFT,340.39,344.62,336.04,340.27,28580121
2022-12-01,TSLA,367.18,390.6,357.12,380.18,98041050
2022-12-02,AAPL,185.18,186.88,182.77,184.47,89583670
2022-12-02,AMZN,199.49,203.0,193.29,196.75,24149405
2022-12-02,GOOGL,179.21,181.51,173.44,175.69,25727962
2022-12-02,MSFT,335.29,349.24,327.54,341.35,30027574
2022-12-02,TSLA,358.13,376.19,338.72,356.72,96114827
2022-12-05,AAPL,184.83,189.68,180.3,185.14,68800030
2022-12-05,AMZN,199.98,205.17,193.61,198.77,50016454
2022-12-05,GOOGL,170.98,178.11,164.09,171.21,29564778
2022-12-05,MSFT,347.06,351.77,343.45,348.15,26585291
2022-12-05,TSLA,320.39,343.89,309.93,333.03,102526778
2022-12-06,AAPL,184.93,189.03,179.23,183.3,81825955
2022-12-06,AMZN,198.76,205.11,195.3,201.6,29584733
2022-12-06,GOOGL,180.24,183.81,174.91,178.44,23256020
2022-12-06,MSFT,338.44,346.46,331.13,339.13,28897571
2022-12-06,TSLA,348.0,366.41,338.9,357.08,112607629
2022-12-07,AAPL,183.6,187.36,177.93,181.65,51413990
2022-12-07,AMZN,203.51,208.38,198.06,202.92,28688765
2022-12-07,GOOGL,173.98,178.62,167.85,172.44,32352509
2022-12-07,MSFT,339.32,349.86,331.01,341.5,31495657
2022-12-07,TSLA,343.27,359.57,332.52,348.66,105727968
2022-12-08,AAPL,186.62,191.51,177.59,182.37,88148057
2022-12-08,AMZN,209.71,213.37,204.18,207.82,34850154
2022-12-08,GOOGL,175.58,180.15,170.25,174.81,19480430
2022-12-08,MSFT,336.45,344.45,330.07,338.04,22914246
2022-12-08,TSLA,333.68,347.64,325.86,339.67,68484561
2022-12-09,AAPL,178.54,180.84,175.32,177.61,63509777
2022-12-09,AMZN,204.61,207.38,201.02,203.78,49962580
2022-12-09,GOOGL,178.48,180.69,175.43,177.63,34020522
2022-12-09,MSFT,345.48,351.11,338.98,344.6,16561189
2022-12-09,TSLA,338.08,356.09,323.46,341.33,101983475
2022-12-12,AAPL,173.75,178.52,168.49,173.24,50573745
2022-12-12,AMZN,200.37,206.2,194.66,200.48,36322760
2022-12-12,GOOGL,180.3,181.97,177.82,179.48,26329094
2022-12-12,MSFT,351.99,358.42,343.33,349.71,13470500
2022-12-12,TSLA,340.31,352.93,334.12,346.63,115278309
2022-12-13,AAPL,171.52,175.48,167.28,171.23,81211521
2022-12-13,AMZN,204.5,206.05,199.99,201.51,31583884
2022-12-13,GOOGL,174.69,180.14,170.53,175.94,24552247
2022-12-13,MSFT,355.87,361.12,349.73,354.96,34215291
2022-12-13,TSLA,344.72,370.94,327.62,353.41,77804959
2022-12-14,AAPL,170.29,173.69,167.45,170.84,60339593
2022-12-14,AMZN,202.1,210.18,195.58,203.61,52126070
2022-12-14,GOOGL,172.65,173.81,170.81,171.96,16051246
2022-12-14,MSFT,368.14,370.58,363.41,365.83,16919530
2022-12-14,TSLA,384.32,394.0,364.8,374.23,102123966
2022-12-15,AAPL,172.61,176.77,167.93,172.08,77342116
2022-12-15,AMZN,204.69,210.64,199.1,205.05,50419498
2022-12-15,GOOGL,177.53,182.12,171.65,176.21,18064381
2022-12-15,MSFT,375.8,380.31,368.91,373.39,31257407
2022-12-15,TSLA,387.17,408.97,370.22,391.82,81871457
2022-12-16,AAPL,176.5,179.1,174.38,176.97,60258922
2022-12-16,AMZN,200.09,204.52,194.38,198.78,56670661
2022-12-16,GOOGL,180.21,183.69,176.16,179.63,27192746
2022-12-16,MSFT,371.7,378.97,365.41,372.65,19919508
2022-12-16,TSLA,363.09,391.16,350.29,377.84,142409030
2022-12-19,AAPL,180.11,182.55,177.4,179.84,64027825
2022-12-19,AMZN,193.87,197.4,189.71,193.23,53513305
2022-12-19,GOOGL,179.59,187.3,175.34,182.96,20519949
2022-12-19,MSFT,374.6,379.17,368.39,372.94,20032278
2022-12-19,TSLA,385.75,402.89,371.15,388.2,63487855
2022-12-20,AAPL,181.48,184.15,176.71,179.35,73020353
2022-12-20,AMZN,193.19,196.79,188.47,192.06,50589160
2022-12-20,GOOGL,183.75,190.78,179.74,186.71,31219079
2022-12-20,MSFT,371.46,382.67,365.93,377.06,22972608
2022-12-20,TSLA,372.61,391.04,361.88,380.09,354165356
2022-12-21,AAPL,177.71,182.05,175.02,179.34,69727077
2022-12-21,AMZN,185.64,189.77,180.49,184.6,32487582
2022-12-21,GOOGL,178.96,184.43,175.0,180.44,26796473
2022-12-21,MSFT,376.87,385.46,369.54,378.11,29358925
2022-12-21,TSLA,369.81,390.17,355.5,375.63,55318196
2022-12-22,AAPL,177.99,180.17,174.01,176.18,32572608
2022-12-22,AMZN,186.49,190.63,181.36,185.47,46590286
2022-12-22,GOOGL,174.26,178.05,170.66,174.45,16093660
2022-12-22,MSFT,381.19,389.61,374.42,382.82,18979858
2022-12-22,TSLA,363.59,376.83,346.04,359.12,137585001
2022-12-23,AAPL,178.35,182.74,171.93,176.27,46779789
2022-12-23,AMZN,184.3,187.77,181.54,185.01,52146352
2022-12-23,GOOGL,170.57,175.62,166.87,171.89,29756791
2022-12-23,MSFT,373.39,381.75,360.34,368.59,23681472
2022-12-23,TSLA,334.04,343.31,327.46,336.68,67888209
2022-12-26,AAPL,175.31,178.41,172.4,175.5,80102912
2022-12-26,AMZN,180.01,185.22,176.15,181.34,58557982
2022-12-26,GOOGL,171.19,174.66,166.64,170.09,23984930
2022-12-26,MSFT,382.12,389.19,373.98,381.02,27819966
2022-12-26,TSLA,328.42,343.53,320.25,335.19,99504699
2022-12-27,AAPL,173.32,180.21,169.87,176.69,62852780
2022-12-27,AMZN,179.47,183.53,175.15,179.21,41711246
2022-12-27,GOOGL,170.01,172.01,166.03,168.01,24714000
2022-12-27,MSFT,377.18,388.68,370.09,381.5,19528167
2022-12-27,TSLA,325.65,335.19,313.65,323.12,56306661
2022-12-28,AAPL,173.26,176.82,170.68,174.22,56489366
2022-12-28,AMZN,182.5,185.99,176.22,179.65,35080404
2022-12-28,GOOGL,171.16,174.18,165.93,168.91,31528660
2022-12-28,MSFT,373.08,378.06,366.24,371.2,37997639
2022-12-28,TSLA,339.8,349.0,324.08,333.09,62937948
2022-12-29,AAPL,178.13,179.58,174.63,176.07,42923172
2022-12-29,AMZN,174.08,180.23,167.97,174.12,31158683
2022-12-29,GOOGL,173.24,178.96,166.95,172.66,16285626
2022-12-29,MSFT,368.69,372.45,362.12,365.86,15942235
2022-12-29,TSLA,331.94,347.93,313.02,328.85,116321492
2022-12-30,AAPL,181.13,184.69,177.6,181.16,47454284
2022-12-30,AMZN,173.19,176.68,168.64,172.11,49794303
2022-12-30,GOOGL,173.33,177.12,167.72,171.47,17971034
2022-12-30,MSFT,353.11,358.64,347.85,353.38,26472815
2022-12-30,TSLA,317.33,343.19,306.2,331.56,119418854
2023-01-02,AAPL,179.2,182.21,177.82,180.82,32145772
2023-01-02,AMZN,171.61,173.3,169.71,171.4,33332692
2023-01-02,GOOGL,167.62,173.09,163.12,168.57,27034872
2023-01-02,MSFT,349.82,354.46,343.15,347.77,36907784
2023-01-02,TSLA,340.07,356.14,330.95,346.84,100684774
2023-01-03,AAPL,181.34,185.38,178.14,182.16,63354188
2023-01-03,AMZN,174.24,176.79,168.1,170.59,41072433
2023-01-03,GOOGL,171.03,173.7,168.62,171.29,14382691
2023-01-03,MSFT,340.61,353.61,335.11,347.99,18728734
2023-01-03,TSLA,328.18,337.97,318.12,327.9,112600689
2023-01-04,AAPL,185.83,187.8,182.48,184.43,55275389
2023-01-04,AMZN,169.67,174.24,165.36,169.92,31197343
2023-01-04,GOOGL,168.22,172.58,165.86,170.2,21205327
2023-01-04,MSFT,349.94,362.3,345.9,358.16,27232619
2023-01-04,TSLA,317.54,328.38,308.11,318.91,119815870
2023-01-05,AAPL,183.93,189.22,177.77,183.03,49292946
2023-01-05,AMZN,176.27,179.17,172.28,175.16,38410783
2023-01-05,GOOGL,172.54,174.74,168.3,170.48,67516728
2023-01-05,MSFT,357.84,369.16,350.22,361.46,28930010
2023-01-05,TSLA,318.58,330.66,308.39,320.41,78750799
2023-01-06,AAPL,183.35,187.95,179.14,183.74,63892994
2023-01-06,AMZN,177.51,181.49,174.89,178.86,44389857
2023-01-06,GOOGL,172.59,174.66,167.23,169.26,24320443
2023-01-06,MSFT,364.06,368.9,358.78,363.6,22352606
2023-01-06,TSLA,317.81,331.04,310.27,323.37,61774665
2023-01-09,AAPL,183.13,187.15,179.73,183.74,70914522
2023-01-09,AMZN,174.44,181.78,169.25,176.52,42692505
2023-01-09,GOOGL,169.77,172.11,168.02,170.36,16409811
2023-01-09,MSFT,361.94,367.43,351.88,357.29,27457620
2023-01-09,TSLA,327.18,344.3,318.52,335.43,94674544
2023-01-10,AAPL,183.37,188.58,178.81,184.01,99014466
2023-01-10,AMZN,172.83,176.66,169.02,172.85,47379489
2023-01-10,GOOGL,163.24,170.43,159.74,166.86,26181860
2023-01-10,MSFT,349.76,359.11,343.85,353.14,31930111
2023-01-10,TSLA,356.81,372.17,329.86,344.69,81291471
2023-01-11,AAPL,179.92,183.86,177.5,181.42,40431894
2023-01-11,AMZN,173.72,176.71,168.64,171.59,26259075
2023-01-11,GOOGL,167.71,172.35,164.71,169.32,22469477
2023-01-11,MSFT,347.09,357.57,339.2,349.62,24730015
2023-01-11,TSLA,344.68,357.42,331.79,344.52,104229760
2023-01-12,AAPL,184.17,188.03,177.73,181.53,83839941
2023-01-12,AMZN,177.54,178.17,175.74,176.36,75437748
2023-01-12,GOOGL,168.06,173.44,163.82,169.16,20610681
2023-01-12,MSFT,346.76,355.76,337.5,346.49,33350307
2023-01-12,TSLA,350.75,362.46,335.26,346.85,108015679
2023-01-13,AAPL,182.67,186.69,179.18,183.2,80812900
2023-01-13,AMZN,165.1,173.0,160.99,168.8,35297995
2023-01-13,GOOGL,164.35,169.58,161.37,166.56,47227862
2023-01-13,MSFT,344.12,354.66,335.06,345.57,30749116
2023-01-13,TSLA,349.5,361.75,337.22,349.47,78810793
2023-01-16,AAPL,190.09,193.78,184.38,188.03,52339742
2023-01-16,AMZN,170.77,174.37,165.89,169.46,30176480
2023-01-16,GOOGL,166.64,169.32,165.71,168.38,28592674
2023-01-16,MSFT,343.51,348.73,339.92,345.12,23919698
2023-01-16,TSLA,330.79,342.21,319.11,330.52,111722577
2023-01-17,AAPL,193.76,198.57,186.38,191.14,68302584
2023-01-17,AMZN,166.01,173.64,161.16,168.72,32504862
2023-01-17,GOOGL,166.15,169.91,162.05,165.81,23228362
2023-01-17,MSFT,343.09,349.52,337.91,344.32,35892180
2023-01-17,TSLA,327.51,338.62,316.77,327.87,110535786
2023-01-18,AAPL,200.21,204.61,194.07,198.43,57563459
2023-01-18,AMZN,174.93,177.4,170.96,173.4,31059181
2023-01-18,GOOGL,164.58,165.86,162.22,163.5,30614409
2023-01-18,MSFT,345.44,350.32,336.8,341.63,22813440
2023-01-18,TSLA,323.49,343.29,310.41,329.95,112178792
2023-01-19,AAPL,194.47,199.05,190.67,195.23,68017439
2023-01-19,AMZN,178.28,181.6,173.96,177.26,43499308
2023-01-19,GOOGL,156.45,163.15,153.12,159.75,23181332
2023-01-19,MSFT,346.97,353.53,337.22,343.71,33991253
2023-01-19,TSLA,325.58,347.71,312.67,334.45,85314931
2023-01-20,AAPL,198.65,200.45,196.14,197.93,89523378
2023-01-20,AMZN,171.74,175.95,167.81,172.01,44001388
2023-01-20,GOOGL,153.82,157.02,151.45,154.64,21761651
2023-01-20,MSFT,343.19,349.57,336.75,343.12,22938890
2023-01-20,TSLA,325.04,331.05,316.88,322.86,113523151
2023-01-23,AAPL,198.08,200.66,195.54,198.12,74841101
2023-01-23,AMZN,178.04,183.18,171.58,176.69,48756242
2023-01-23,GOOGL,156.76,160.11,153.35,156.7,26871537
2023-01-23,MSFT,339.89,344.66,330.48,335.18,25787486
2023-01-23,TSLA,309.27,319.67,297.9,308.26,107350054
2023-01-24,AAPL,203.93,209.17,200.4,205.61,73264886
2023-01-24,AMZN,167.92,172.2,164.12,168.39,43280628
2023-01-24,GOOGL,159.03,162.56,157.22,160.74,28179313
2023-01-24,MSFT,338.32,342.93,332.27,336.86,26861489
2023-01-24,TSLA,310.62,316.58,299.74,305.6,110204385
2023-01-25,AAPL,202.53,206.28,198.2,201.94,58007473
2023-01-25,AMZN,171.24,174.07,168.14,170.97,41588039
2023-01-25,GOOGL,159.9,163.85,155.59,159.52,30785903
2023-01-25,MSFT,340.95,345.01,333.61,337.64,30370081
2023-01-25,TSLA,331.54,345.36,313.69,327.33,134847478
2023-01-26,AAPL,196.23,200.69,193.9,198.34,40884079
2023-01-26,AMZN,171.22,178.91,166.22,173.84,40788911
2023-01-26,GOOGL,157.07,160.44,153.89,157.26,33897909
2023-01-26,MSFT,327.67,331.23,326.54,330.09,11105862
2023-01-26,TSLA,312.88,331.03,299.4,317.37,263954037
2023-01-27,AAPL,197.84,203.98,189.68,195.75,61612391
2023-01-27,AMZN,179.88,183.8,176.45,180.36,46756578
2023-01-27,GOOGL,151.29,154.7,148.58,151.98,32421909
2023-01-27,MSFT,326.58,331.81,323.19,328.4,31206108
2023-01-27,TSLA,336.8,346.43,320.81,330.25,80584647
2023-01-30,AAPL,187.26,192.97,182.35,188.04,84607382
2023-01-30,AMZN,183.05,187.1,177.28,181.29,18931442
2023-01-30,GOOGL,144.71,147.4,143.28,145.97,30353563
2023-01-30,MSFT,331.56,340.59,324.46,333.45,27282645
2023-01-30,TSLA,352.89,364.8,336.46,348.22,68626704
2023-01-31,AAPL,186.48,190.44,182.19,186.14,40183522
2023-01-31,AMZN,176.31,183.41,171.78,178.81,39408689
2023-01-31,GOOGL,149.16,153.76,144.16,148.75,30995421
2023-01-31,MSFT,328.35,336.64,320.32,328.6,30000181
2023-01-31,TSLA,351.57,356.08,342.91,347.37,121788483
2023-02-01,AAPL,184.01,187.4,180.17,183.55,47854797
2023-02-01,AMZN,176.68,182.14,169.78,175.18,43172022
2023-02-01,GOOGL,142.44,145.63,140.37,143.54,32404375
2023-02-01,MSFT,323.55,331.27,315.66,323.38,31517418
2023-02-01,TSLA,351.16,367.03,322.58,337.86,103486057
2023-02-02,AAPL,183.62,187.15,180.53,184.05,67051850
2023-02-02,AMZN,177.03,185.08,172.9,180.86,57896306
2023-02-02,GOOGL,138.54,144.02,135.55,140.98,29436412
2023-02-02,MSFT,324.3,331.32,316.41,323.41,30756661
2023-02-02,TSLA,355.17,370.25,328.35,342.9,134663022
2023-02-03,AAPL,186.16,188.56,182.8,185.19,48999359
2023-02-03,AMZN,185.15,194.48,178.24,187.49,28884245
2023-02-03,GOOGL,142.59,144.63,140.52,142.56,15091246
2023-02-03,MSFT,334.21,338.17,324.81,328.7,13948474
2023-02-03,TSLA,348.18,364.57,327.83,344.03,46798135
2023-02-06,AAPL,190.69,195.04,187.18,191.51,52121493
2023-02-06,AMZN,184.98,189.39,181.2,185.59,28531403
2023-02-06,GOOGL,141.77,149.67,135.72,143.55,28110280
2023-02-06,MSFT,342.82,346.58,336.99,340.73,20572925
2023-02-06,TSLA,335.91,352.91,315.79,332.62,116628343
2023-02-07,AAPL,196.11,199.92,190.81,194.59,58116523
2023-02-07,AMZN,185.9,190.15,181.36,185.6,17290347
2023-02-07,GOOGL,142.81,148.23,139.82,145.2,33606107
2023-02-07,MSFT,344.47,348.67,341.8,345.99,30329711
2023-02-07,TSLA,330.33,337.64,317.01,324.19,88797988
2023-02-08,AAPL,189.93,194.43,187.79,192.26,42808717
2023-02-08,AMZN,189.77,194.18,186.53,190.92,26092193
2023-02-08,GOOGL,146.08,148.46,143.51,145.89,19982380
2023-02-08,MSFT,353.71,358.68,348.75,353.72,29397873
2023-02-08,TSLA,325.41,343.34,310.99,328.77,86603876
2023-02-09,AAPL,189.15,192.9,185.2,188.94,49170519
2023-02-09,AMZN,192.57,198.25,188.13,193.79,38486954
2023-02-09,GOOGL,145.26,148.94,141.83,145.5,22549655
2023-02-09,MSFT,361.45,367.75,350.66,356.88,22473124
2023-02-09,TSLA,335.55,356.05,318.59,338.93,76835813
2023-02-10,AAPL,193.81,197.13,187.21,190.48,76430703
2023-02-10,AMZN,194.95,199.41,188.3,192.71,32759668
2023-02-10,GOOGL,141.64,146.38,138.17,142.88,24624356
2023-02-10,MSFT,356.08,360.3,349.53,353.73,33163474
2023-02-10,TSLA,338.0,344.53,327.62,334.07,116364811
2023-02-13,AAPL,184.16,187.26,182.74,185.83,43755241
2023-02-13,AMZN,191.75,197.04,184.16,189.38,32546184
2023-02-13,GOOGL,142.13,145.31,138.63,141.8,26188150
2023-02-13,MSFT,363.31,370.29,351.88,358.76,26205023
2023-02-13,TSLA,327.38,343.39,316.51,332.36,109571484
2023-02-14,AAPL,190.85,194.59,188.3,192.02,39034577
2023-02-14,AMZN,185.06,190.32,180.66,185.89,40229289
2023-02-14,GOOGL,142.35,144.92,139.18,141.74,21530617
2023-02-14,MSFT,357.72,366.49,350.45,359.19,34200084
2023-02-14,TSLA,342.89,353.58,328.78,339.36,67868426
2023-02-15,AAPL,196.82,199.92,192.83,195.91,54762094
2023-02-15,AMZN,188.8,192.93,185.46,189.58,45823060
2023-02-15,GOOGL,137.55,140.67,134.12,137.22,25357888
2023-02-15,MSFT,360.26,367.73,355.01,362.45,36470149
2023-02-15,TSLA,337.18,352.01,321.47,336.26,98916884
2023-02-16,AAPL,194.24,199.72,188.46,193.93,225183078
2023-02-16,AMZN,187.39,192.2,183.15,187.95,40125050
2023-02-16,GOOGL,136.23,138.82,133.36,135.95,28207826
2023-02-16,MSFT,355.4,361.15,351.78,357.52,29948114
2023-02-16,TSLA,326.83,335.08,323.61,331.8,111770215
2023-02-17,AAPL,188.36,192.32,183.83,187.77,61800020
2023-02-17,AMZN,190.57,193.76,183.11,186.23,40266984
2023-02-17,GOOGL,133.66,138.54,131.01,135.85,12435785
2023-02-17,MSFT,360.14,370.06,351.48,361.37,31888867
2023-02-17,TSLA,322.5,339.94,304.92,322.35,99227749
2023-02-20,AAPL,193.16,195.25,190.24,192.32,57450557
2023-02-20,AMZN,188.61,193.22,183.96,188.57,44036092
2023-02-20,GOOGL,136.63,138.72,132.83,134.89,25467355
2023-02-20,MSFT,358.27,367.75,352.11,361.54,23740779
2023-02-20,TSLA,320.41,331.25,302.66,313.26,121311207
2023-02-21,AAPL,192.8,196.77,187.75,191.7,65720830
2023-02-21,AMZN,191.87,195.22,185.46,188.75,21672909
2023-02-21,GOOGL,135.65,137.18,133.39,134.9,22608890
2023-02-21,MSFT,364.78,374.59,354.08,363.87,34245469
2023-02-21,TSLA,344.18,359.54,328.35,343.69,88111584
2023-02-22,AAPL,197.77,199.68,193.93,195.82,36632254
2023-02-22,AMZN,191.63,193.96,187.85,190.17,41289945
2023-02-22,GOOGL,136.36,140.89,133.18,137.67,14332002
2023-02-22,MSFT,365.16,371.54,357.83,364.19,29526870
2023-02-22,TSLA,340.66,352.37,328.46,340.15,41459005
2023-02-23,AAPL,190.66,195.21,185.43,189.96,73038966
2023-02-23,AMZN,188.49,191.32,185.87,188.7,39250673
2023-02-23,GOOGL,140.75,144.09,137.42,140.76,28526248
2023-02-23,MSFT,367.45,374.0,356.84,363.32,71906861
2023-02-23,TSLA,357.72,372.09,341.38,355.67,99434542
2023-02-24,AAPL,187.38,190.69,184.48,187.79,71230819
2023-02-24,AMZN,185.85,189.67,183.33,187.12,39928998
2023-02-24,GOOGL,146.17,150.23,141.86,145.91,26945572
2023-02-24,MSFT,361.71,371.64,357.34,367.21,19468271
2023-02-24,TSLA,378.6,382.62,371.59,375.58,99289862
2023-02-27,AAPL,188.87,192.18,184.45,187.74,58348737
2023-02-27,AMZN,185.69,188.97,180.93,184.18,34159402
2023-02-27,GOOGL,142.18,145.12,139.3,142.24,26030807
2023-02-27,MSFT,362.52,370.87,357.14,365.45,24601910
2023-02-27,TSLA,368.75,382.38,357.34,370.9,102390679
2023-02-28,AAPL,191.04,195.85,183.11,187.83,81346273
2023-02-28,AMZN,185.41,189.89,182.51,186.96,37945272
2023-02-28,GOOGL,144.36,147.06,139.16,141.81,28815533
2023-02-28,MSFT,358.96,362.21,353.29,356.52,20233671
2023-02-28,TSLA,375.86,392.36,357.17,373.57,121290753
2023-03-01,AAPL,186.03,188.31,183.97,186.25,46678188
2023-03-01,AMZN,186.46,191.13,182.57,187.22,44026464
2023-03-01,GOOGL,143.3,147.83,141.65,146.14,27007812
2023-03-01,MSFT,346.93,350.45,342.87,346.39,33330428
2023-03-01,TSLA,365.86,386.87,351.94,372.7,48628997
2023-03-02,AAPL,186.69,190.31,184.73,188.34,83328521
2023-03-02,AMZN,189.61,193.12,184.82,188.31,56090477
2023-03-02,GOOGL,139.69,144.59,136.93,141.79,20388135
2023-03-02,MSFT,348.97,356.22,341.59,348.84,36543009
2023-03-02,TSLA,345.3,356.44,339.15,350.2,89336021
2023-03-03,AAPL,186.52,189.29,181.94,184.68,67510522
2023-03-03,AMZN,183.75,188.68,179.29,184.22,23086291
2023-03-03,GOOGL,136.06,142.35,133.05,139.26,29518642
2023-03-03,MSFT,351.22,356.68,342.08,347.48,34413884
2023-03-03,TSLA,326.49,342.15,314.86,330.37,73086877
2023-03-06,AAPL,184.05,188.6,179.7,184.25,59531020
2023-03-06,AMZN,186.18,191.33,181.82,186.95,45717838
2023-03-06,GOOGL,138.51,139.77,137.15,138.4,30588984
2023-03-06,MSFT,335.81,343.75,330.83,338.72,45402141
2023-03-06,TSLA,332.93,341.72,321.49,330.21,66309278
2023-03-07,AAPL,181.09,186.51,179.31,184.7,64677053
2023-03-07,AMZN,187.52,191.69,183.96,188.12,52178635
2023-03-07,GOOGL,145.88,149.74,141.26,145.09,18213703
2023-03-07,MSFT,338.8,345.42,334.32,340.91,24777151
2023-03-07,TSLA,325.54,333.84,316.35,324.63,93282898
2023-03-08,AAPL,187.88,188.39,185.96,186.46,63256947
2023-03-08,AMZN,189.57,196.45,184.1,190.94,58283003
2023-03-08,GOOGL,143.51,145.77,140.74,142.99,30503216
2023-03-08,MSFT,339.43,347.03,334.32,341.89,32176006
2023-03-08,TSLA,345.46,352.87,338.89,346.28,111668273
2023-03-09,AAPL,187.95,191.8,185.03,188.86,84829597
2023-03-09,AMZN,193.07,195.99,189.25,192.16,38205874
2023-03-09,GOOGL,146.49,149.68,143.73,146.91,23227875
2023-03-09,MSFT,334.66,348.24,327.04,340.49,19730515
2023-03-09,TSLA,346.33,360.7,328.0,342.2,208600618
2023-03-10,AAPL,184.85,188.88,180.97,185.0,47503964
2023-03-10,AMZN,193.18,198.46,187.83,193.11,42757755
2023-03-10,GOOGL,148.1,151.6,144.03,147.5,28830131
2023-03-10,MSFT,343.86,349.96,337.38,343.47,26619245
2023-03-10,TSLA,367.62,384.79,348.15,365.2,78671342
2023-03-13,AAPL,180.54,184.96,175.6,180.01,52609062
