Date,Ticker,Open,High,Low,Close,Volume
2023-05-02,MSFT,370.17,373.84,365.82,369.35,20348839
2023-05-02,TSLA,229.76,230.0,226.91,229.08,35857410
2023-05-03,AAPL,139.68,141.49,139.5,140.84,118190713
2023-05-03,AMZN,146.11,147.16,145.18,146.61,52603074
2023-05-03,GOOGL,125.45,125.85,125.1,125.47,20652412
2023-05-03,MSFT,374.97,376.86,373.56,375.35,67133953
2023-05-03,TSLA,223.48,224.89,221.54,224.7,63994644
2023-05-04,AAPL,141.4,142.1,140.52,141.85,81944062
2023-05-04,AMZN,149.41,149.58,148.99,149.39,50077712
2023-05-04,GOOGL,126.29,127.0,124.82,126.3,129627051
2023-05-04,MSFT,378.46,379.36,378.29,378.36,72451013
2023-05-04,TSLA,225.8,227.34,224.32,225.63,81522036
2023-05-05,AAPL,142.96,143.56,142.17,142.92,46701006
2023-05-05,AMZN,146.7,146.92,146.25,146.83,36144078
2023-05-05,GOOGL,123.46,124.43,123.2,123.24,126346388
2023-05-05,MSFT,377.06,377.74,372.84,376.96,43844242
2023-05-05,TSLA,229.72,230.88,228.87,230.87,34665471
2023-05-08,AAPL,143.53,145.04,143.35,144.87,89454287
2023-05-08,AMZN,146.59,146.88,145.39,145.94,122320442
2023-05-08,GOOGL,121.59,122.37,121.11,121.37,65733134
2023-05-08,MSFT,367.68,368.05,367.49,367.62,89245110
2023-05-08,TSLA,238.34,238.55,235.81,237.99,117206527
2023-05-09,AAPL,145.34,146.1,145.04,145.5,84931828
2023-05-09,AMZN,141.23,143.54,141.14,141.5,87947448
2023-05-09,GOOGL,120.07,121.52,119.4,120.11,129402902
2023-05-09,MSFT,373.15,373.71,372.98,373.02,80517999
2023-05-09,TSLA,230.52,232.03,230.17,231.76,82343200
2023-05-10,AAPL,145.22,145.46,145.09,145.36,54504886
2023-05-10,AMZN,144.57,145.29,144.17,144.37,96019492
2023-05-10,GOOGL,120.58,121.4,120.31,121.36,63558964
2023-05-10,MSFT,370.85,371.92,370.8,371.23,122957392
2023-05-10,TSLA,228.06,230.37,226.49,229.88,105510646
2023-05-11,AAPL,144.25,145.19,143.47,144.87,48104176
2023-05-11,AMZN,143.47,144.77,143.05,143.99,113395646
2023-05-11,GOOGL,122.18,122.87,121.13,121.97,62408116
2023-05-11,MSFT,368.83,373.37,366.21,366.72,29266156
2023-05-11,TSLA,232.7,234.66,231.17,232.42,68111752
2023-05-12,AAPL,146.58,148.5,145.59,147.24,128040470
2023-05-12,AMZN,143.87,144.78,143.61,144.52,82007917
2023-05-12,GOOGL,122.22,122.66,121.36,122.54,50552023
2023-05-12,MSFT,371.13,372.55,370.55,371.81,38987338
2023-05-12,TSLA,239.68,240.51,236.0,238.04,20619192
2023-05-15,AAPL,142.14,142.52,140.32,142.34,117068061
2023-05-15,AMZN,141.49,142.13,140.79,141.25,90200619
2023-05-15,GOOGL,123.57,123.74,122.72,122.92,77233862
2023-05-15,MSFT,374.2,376.28,372.56,373.88,54076721
2023-05-15,TSLA,239.24,240.79,238.54,239.67,24690355
2023-05-16,AAPL,141.88,142.19,141.21,142.11,27864222
2023-05-16,AMZN,141.07,141.48,140.51,140.74,109265713
2023-05-16,GOOGL,124.05,125.42,123.62,124.16,44889452
2023-05-16,MSFT,365.83,367.01,365.27,366.11,30378740
2023-05-16,TSLA,237.69,238.42,235.64,237.1,85919744
2023-05-17,AAPL,142.79,143.08,141.75,142.26,44611753
2023-05-17,AMZN,139.76,139.82,139.13,139.47,96020422
2023-05-17,GOOGL,126.84,127.3,125.05,125.98,71594423
2023-05-17,MSFT,363.32,367.14,362.71,365.75,40212882
2023-05-17,TSLA,238.36,239.58,236.99,238.28,45339369
2023-05-18,AAPL,139.44,139.95,139.24,139.29,82817767
2023-05-18,AMZN,135.79,137.47,135.23,136.94,90097666
2023-05-18,GOOGL,125.24,126.22,124.07,125.0,35995801
2023-05-18,MSFT,365.56,366.73,363.88,364.45,66159609
2023-05-18,TSLA,238.11,238.68,237.27,238.34,60132786
2023-05-19,AAPL,139.39,140.45,138.91,140.05,80033030
2023-05-19,AMZN,135.16,135.31,134.52,134.53,50590625
2023-05-19,GOOGL,122.7,122.75,121.73,122.08,89544469
2023-05-19,MSFT,370.36,370.54,368.96,370.06,110954850
2023-05-19,TSLA,238.17,238.46,235.62,237.73,63488012
2023-05-22,AAPL,138.4,139.0,138.16,138.75,29069481
2023-05-22,AMZN,132.77,133.13,132.12,132.6,78969215
2023-05-22,GOOGL,123.44,123.63,122.55,123.36,97809351
2023-05-22,MSFT,358.29,361.74,355.0,359.73,25696240
2023-05-22,TSLA,236.39,236.8,235.15,235.23,124360077
2023-05-23,AAPL,140.91,140.94,140.18,140.62,126304935
2023-05-23,AMZN,131.0,131.22,130.32,130.86,74960555
2023-05-23,GOOGL,123.23,124.21,121.88,123.03,118723726
2023-05-23,MSFT,357.09,359.07,355.49,357.83,110061017
2023-05-23,TSLA,235.84,236.94,235.5,236.71,78507245
2023-05-24,AAPL,141.22,141.74,139.99,140.42,45400112
2023-05-24,AMZN,128.25,129.72,127.05,127.4,30045476
2023-05-24,GOOGL,123.03,123.22,122.93,123.18,38799809
2023-05-24,MSFT,355.58,358.11,353.92,357.26,97045974
2023-05-24,TSLA,238.33,239.47,237.45,237.93,121251707
2023-05-25,AAPL,142.07,142.22,141.65,141.9,100307205
2023-05-25,AMZN,130.24,130.96,129.68,129.89,77051735
2023-05-25,GOOGL,122.76,124.13,122.53,122.93,87999274
2023-05-25,MSFT,365.4,366.11,364.85,365.05,107355335
2023-05-25,TSLA,237.96,238.31,237.0,237.71,30216877
2023-05-26,AAPL,144.7,145.8,144.51,144.57,125771104
2023-05-26,AMZN,129.87,130.08,129.21,129.8,85158236
2023-05-26,GOOGL,120.77,121.26,120.42,120.94,82556918
2023-05-26,MSFT,361.02,363.57,357.43,359.3,101299955
2023-05-26,TSLA,236.03,238.21,235.29,237.04,99895048
2023-05-29,AAPL,146.28,146.95,145.14,145.47,80996616
2023-05-29,AMZN,129.57,130.1,129.16,129.98,124163015
2023-05-29,GOOGL,118.53,119.43,117.33,118.26,78444873
2023-05-29,MSFT,344.92,346.2,343.36,343.63,30339374
2023-05-29,TSLA,233.72,234.22,231.45,232.59,88128414
2023-05-30,AAPL,143.62,144.56,141.86,143.63,98213219
2023-05-30,AMZN,130.08,130.34,130.03,130.14,23797378
2023-05-30,GOOGL,119.62,120.72,118.98,120.02,79849839
2023-05-30,MSFT,335.4,336.9,333.58,336.67,20524360
2023-05-30,TSLA,232.36,233.13,229.39,231.01,79266791
2023-05-31,AAPL,140.31,141.04,140.3,140.44,60064771
2023-05-31,AMZN,129.92,130.18,129.43,129.56,92452868
2023-05-31,GOOGL,122.43,122.63,121.94,122.05,62864999
2023-05-31,MSFT,336.45,338.99,335.57,338.16,115928732
2023-05-31,TSLA,234.63,235.52,233.29,235.31,109945315
2023-06-01,AAPL,143.59,144.32,143.41,144.2,21747088
2023-06-01,AMZN,128.45,129.99,128.35,129.26,72593063
2023-06-01,GOOGL,123.73,124.34,123.69,123.82,34901413
2023-06-01,MSFT,343.02,343.58,340.44,342.44,97098096
2023-06-01,TSLA,235.98,237.35,234.35,234.75,122538058
2023-06-02,AAPL,143.81,144.3,143.47,144.04,78299286
2023-06-02,AMZN,130.28,130.54,129.68,130.15,110688205
2023-06-02,GOOGL,124.51,124.57,123.91,124.27,93057867
2023-06-02,MSFT,353.33,355.06,348.11,351.51,87260474
2023-06-02,TSLA,229.84,230.04,229.36,229.8,56613775
2023-06-05,AAPL,143.55,145.03,141.91,142.62,69038625
2023-06-05,AMZN,129.25,129.6,128.99,129.45,73269031
2023-06-05,GOOGL,124.47,126.38,124.35,124.83,105589879
2023-06-05,MSFT,353.89,355.87,353.33,353.8,31411873
2023-06-05,TSLA,234.4,235.33,232.47,234.51,22087750
2023-06-06,AAPL,142.39,143.64,142.15,143.0,20436106
2023-06-06,AMZN,131.45,132.96,130.74,131.72,97263873
2023-06-06,GOOGL,124.14,124.62,124.07,124.11,26402245
2023-06-06,MSFT,350.86,352.64,349.35,349.72,67292867
2023-06-06,TSLA,237.56,237.6,236.01,236.5,27341528
2023-06-07,AAPL,142.67,142.96,142.51,142.66,113530902
2023-06-07,AMZN,131.51,132.19,130.11,131.11,121882350
2023-06-07,GOOGL,123.66,125.06,122.91,124.3,58675992
2023-06-07,MSFT,353.09,356.85,349.23,354.54,53319336
2023-06-07,TSLA,244.26,245.38,243.82,244.09,94759672
2023-06-08,AAPL,143.95,145.49,142.67,144.56,34377065
2023-06-08,AMZN,133.12,134.36,132.32,133.18,96989952
2023-06-08,GOOGL,123.37,123.93,123.31,123.61,90491235
2023-06-08,MSFT,354.57,354.71,354.41,354.66,106862518
2023-06-08,TSLA,244.68,245.44,242.93,244.44,36127957
2023-06-09,AAPL,144.76,144.91,143.11,144.7,103164711
2023-06-09,AMZN,130.57,131.76,130.42,131.18,69922052
2023-06-09,GOOGL,122.59,123.36,122.19,122.66,74727783
2023-06-09,MSFT,354.26,356.51,352.15,353.76,90372833
2023-06-09,TSLA,243.98,244.13,242.2,242.88,32654775
2023-06-12,AAPL,145.19,145.76,144.46,144.8,50700901
2023-06-12,AMZN,131.19,132.0,130.68,131.55,61470920
2023-06-12,GOOGL,122.73,123.56,122.24,123.1,86036237
2023-06-12,MSFT,353.63,355.86,353.34,354.03,42059798
2023-06-12,TSLA,238.64,239.22,236.46,237.72,103927745
2023-06-13,AAPL,143.22,143.65,142.54,143.32,24449089
2023-06-13,AMZN,132.9,133.27,132.11,132.71,45242252
2023-06-13,GOOGL,126.21,126.4,125.7,126.3,65402601
2023-06-13,MSFT,360.77,361.29,360.53,360.98,111018959
2023-06-13,TSLA,243.21,244.23,241.38,242.56,82452113
2023-06-14,AAPL,144.72,144.79,143.68,144.41,25152228
2023-06-14,AMZN,135.4,135.57,133.4,135.13,118292132
2023-06-14,GOOGL,122.84,123.07,122.59,122.79,68608781
2023-06-14,MSFT,357.04,357.24,356.14,356.28,102541199
2023-06-14,TSLA,250.97,252.22,250.73,252.03,78544868
2023-06-15,AAPL,142.55,143.23,140.72,142.24,109285347
2023-06-15,AMZN,136.88,138.01,136.78,137.64,66111420
2023-06-15,GOOGL,124.01,124.18,123.61,123.96,46042638
2023-06-15,MSFT,350.36,353.16,347.31,350.99,106225438
2023-06-15,TSLA,247.88,250.7,247.18,249.06,68495902
2023-06-16,AAPL,143.92,144.32,143.31,143.73,46205645
2023-06-16,AMZN,135.1,135.67,134.54,135.46,112394814
2023-06-16,GOOGL,124.51,125.31,124.47,125.28,39793207
2023-06-16,MSFT,349.79,351.59,348.25,350.81,61340109
2023-06-16,TSLA,247.6,249.36,245.71,246.76,34972148
2023-06-19,AAPL,147.84,148.13,146.58,147.09,103890773
2023-06-19,AMZN,134.09,134.1,133.42,133.97,79240569
2023-06-19,GOOGL,122.95,123.59,122.33,123.06,31391761
2023-06-19,MSFT,351.45,352.98,349.58,350.64,38708223
2023-06-19,TSLA,248.4,249.46,248.28,249.09,99284578
2023-06-20,AAPL,144.13,144.59,143.79,143.8,66320518
2023-06-20,AMZN,137.45,139.19,136.78,136.9,124058906
2023-06-20,GOOGL,123.62,124.16,123.5,123.7,50659488
2023-06-20,MSFT,346.81,348.68,344.44,346.53,41668447
2023-06-20,TSLA,246.22,246.72,244.23,246.11,38470231
2023-06-21,AAPL,138.42,138.74,137.96,138.55,128353118
2023-06-21,AMZN,136.19,136.97,134.56,135.95,125195765
2023-06-21,GOOGL,123.63,124.87,123.29,123.95,103209239
2023-06-21,MSFT,341.13,343.21,339.43,342.13,30319929
2023-06-21,TSLA,244.45,245.61,241.94,245.24,42540497
2023-06-22,AAPL,139.61,139.92,138.82,139.9,114398176
2023-06-22,AMZN,132.44,133.25,131.79,132.71,63757168
2023-06-22,GOOGL,122.8,123.2,122.3,123.15,75095815
2023-06-22,MSFT,344.71,345.17,343.47,344.24,32145425
2023-06-22,TSLA,243.94,245.34,242.74,244.07,111647893
2023-06-23,AAPL,144.95,145.82,144.05,145.32,129399151
2023-06-23,AMZN,135.02,135.03,134.53,134.73,112104911
2023-06-23,GOOGL,123.0,123.17,121.79,122.29,51949834
2023-06-23,MSFT,350.75,352.09,349.69,351.32,25356926
2023-06-23,TSLA,243.96,245.29,242.28,244.9,26219510
2023-06-26,AAPL,143.41,144.06,142.5,143.21,121094546
2023-06-26,AMZN,135.37,136.31,133.94,135.75,80816297
2023-06-26,GOOGL,120.08,121.29,118.5,119.78,30629866
2023-06-26,MSFT,355.96,359.51,354.9,355.25,84575889
2023-06-26,TSLA,250.26,250.58,248.59,249.04,94744365
2023-06-27,AAPL,140.46,140.69,139.99,140.59,31739846
2023-06-27,AMZN,133.26,133.48,132.96,133.15,31553900
2023-06-27,GOOGL,123.27,123.65,122.71,122.9,105451947
2023-06-27,MSFT,359.09,361.46,358.11,359.08,75937447
2023-06-27,TSLA,248.49,250.54,247.61,249.25,77617356
2023-06-28,AAPL,143.07,143.42,141.52,141.91,22271154
2023-06-28,AMZN,131.77,133.11,130.94,131.82,95433005
2023-06-28,GOOGL,127.75,128.12,127.19,127.29,110781805
2023-06-28,MSFT,365.68,368.13,364.01,365.97,32467796
2023-06-28,TSLA,252.72,252.89,252.32,252.81,96518929
2023-06-29,AAPL,140.96,141.21,139.54,140.19,44360670
2023-06-29,AMZN,134.6,135.09,133.26,134.14,98226490
2023-06-29,GOOGL,130.02,130.43,129.33,130.39,22756158
2023-06-29,MSFT,354.42,356.57,353.12,355.22,72616376
2023-06-29,TSLA,251.2,255.27,249.92,251.34,109665450
2023-06-30,AAPL,139.1,139.2,138.51,139.19,70588799
2023-06-30,AMZN,133.61,134.04,132.96,133.08,122236266
2023-06-30,GOOGL,129.79,130.02,128.74,129.89,87830252
2023-06-30,MSFT,347.59,347.87,346.8,347.35,121545029
2023-06-30,TSLA,253.62,253.93,251.92,252.71,35444996
2023-07-03,AAPL,138.4,139.25,137.57,138.54,102545020
2023-07-03,AMZN,132.42,133.24,131.68,131.81,103536084
2023-07-03,GOOGL,129.82,130.78,129.4,130.51,72688318
2023-07-03,MSFT,343.83,344.64,342.35,343.85,45063970
2023-07-03,TSLA,243.68,245.16,242.83,244.73,28924290
2023-07-04,AAPL,140.42,140.48,138.25,139.71,95184024
2023-07-04,AMZN,130.94,132.2,130.44,130.84,101748696
2023-07-04,GOOGL,131.39,131.69,131.09,131.31,20873682
2023-07-04,MSFT,339.8,341.06,336.25,337.86,113328434
2023-07-04,TSLA,239.5,241.08,239.28,239.53,128951538
2023-07-05,AAPL,138.15,139.46,137.94,138.93,63861257
2023-07-05,AMZN,133.18,134.03,132.6,133.19,58720256
2023-07-05,GOOGL,129.03,130.04,128.32,129.78,101704307
2023-07-05,MSFT,332.99,335.57,331.58,333.01,126253079
2023-07-05,TSLA,242.35,243.37,242.14,242.51,31971877
2023-07-06,AAPL,139.39,139.64,139.13,139.58,102757749
2023-07-06,AMZN,129.89,130.13,129.47,129.74,49000140
2023-07-06,GOOGL,129.06,129.36,128.37,129.34,111370582
2023-07-06,MSFT,332.2,334.86,331.13,333.53,108766959
2023-07-06,TSLA,240.86,243.86,240.32,240.48,47933032
2023-07-07,AAPL,139.68,140.28,138.91,139.28,56302507
2023-07-07,AMZN,131.11,131.87,130.15,130.18,124214041
2023-07-07,GOOGL,130.73,131.11,129.79,130.44,23180908
2023-07-07,MSFT,329.32,332.12,324.69,327.27,63238019
2023-07-07,TSLA,243.04,244.77,241.42,242.69,39350092
2023-07-10,AAPL,137.21,137.8,136.94,137.58,37524210
2023-07-10,AMZN,130.17,130.69,130.02,130.1,44339227
2023-07-10,GOOGL,129.89,130.04,129.67,129.68,82068892
2023-07-10,MSFT,323.29,326.62,321.46,325.26,54288599
2023-07-10,TSLA,244.45,246.44,243.0,244.79,58939878
2023-07-11,AAPL,136.8,137.93,136.0,136.99,100907924
2023-07-11,AMZN,130.82,130.88,129.95,130.67,92075088
2023-07-11,GOOGL,125.95,126.67,125.86,126.32,117176302
2023-07-11,MSFT,317.03,317.51,313.74,315.45,103459239
2023-07-11,TSLA,249.95,251.12,249.23,249.77,107912042
2023-07-12,AAPL,134.97,135.24,134.42,135.11,20796025
2023-07-12,AMZN,131.77,131.88,131.69,131.74,83137619
2023-07-12,GOOGL,123.65,124.1,123.1,123.98,29639023
2023-07-12,MSFT,310.21,311.93,309.92,311.0,92665326
2023-07-12,TSLA,252.65,254.68,251.89,252.93,45734397
2023-07-13,AAPL,135.46,136.57,134.07,135.19,79894250
2023-07-13,AMZN,131.07,131.98,130.75,131.47,86759058
2023-07-13,GOOGL,125.0,125.49,123.92,124.52,34834493
2023-07-13,MSFT,318.77,320.44,316.15,317.43,114521822
2023-07-13,TSLA,257.28,258.37,255.27,256.92,96292579
2023-07-14,AAPL,133.03,133.32,132.68,132.98,47431893
2023-07-14,AMZN,132.62,133.24,131.79,132.26,42542274
2023-07-14,GOOGL,124.12,124.93,123.38,123.95,111831243
2023-07-14,MSFT,314.85,317.64,313.68,315.01,80570361
2023-07-14,TSLA,256.54,257.39,254.43,256.62,123690666
2023-07-17,AAPL,131.02,131.13,130.01,130.86,116771880
2023-07-17,AMZN,133.06,133.25,132.24,132.78,97325107
2023-07-17,GOOGL,123.27,124.27,122.5,123.46,79602712
2023-07-17,MSFT,317.23,318.48,314.14,316.7,111064178
2023-07-17,TSLA,253.56,254.72,252.92,254.06,71542809
2023-07-18,AAPL,134.03,134.68,133.28,133.79,54562011
2023-07-18,AMZN,135.3,136.88,135.06,135.22,82744492
2023-07-18,GOOGL,126.08,126.55,125.34,126.03,87099829
2023-07-18,MSFT,320.26,322.9,319.16,320.22,25894139
2023-07-18,TSLA,251.37,252.13,251.3,251.4,89474814
2023-07-19,AAPL,133.76,134.2,133.67,133.75,90493409
2023-07-19,AMZN,130.21,130.9,129.5,130.41,71656997
2023-07-19,GOOGL,126.3,126.99,126.19,126.25,38727044
2023-07-19,MSFT,317.93,318.27,317.6,318.02,108257471
2023-07-19,TSLA,249.95,250.48,249.42,249.68,69696693
2023-07-20,AAPL,134.15,134.33,133.67,133.71,40587915
2023-07-20,AMZN,129.72,130.19,129.55,129.86,100166233
2023-07-20,GOOGL,124.55,125.16,124.45,124.96,120285946
2023-07-20,MSFT,321.46,324.31,319.67,320.94,112222380
2023-07-20,TSLA,247.24,247.82,245.48,245.57,80860790
2023-07-21,AAPL,134.51,135.1,133.64,134.8,127883713
2023-07-21,AMZN,129.62,131.08,129.37,129.78,76241377
2023-07-21,GOOGL,124.69,124.91,123.77,124.9,43958602
2023-07-21,MSFT,321.53,322.84,319.82,322.13,125893073
2023-07-21,TSLA,243.32,243.83,242.06,243.68,79650015
2023-07-24,AAPL,133.44,134.24,132.76,134.02,44252847
2023-07-24,AMZN,126.42,127.77,126.17,127.01,72867522
2023-07-24,GOOGL,128.19,129.06,127.73,129.0,79396629
2023-07-24,MSFT,326.15,327.82,324.96,325.67,127510738
2023-07-24,TSLA,243.69,244.01,240.0,243.46,65563497
2023-07-25,AAPL,132.91,133.76,132.68,133.63,94631990
2023-07-25,AMZN,129.21,130.52,127.77,129.39,41110232
2023-07-25,GOOGL,126.98,127.53,126.34,126.89,21103549
2023-07-25,MSFT,321.69,324.45,320.93,322.72,105746096
2023-07-25,TSLA,245.58,245.86,243.22,244.5,28039539
2023-07-26,AAPL,133.89,134.72,133.55,134.54,92820038
2023-07-26,AMZN,130.65,130.98,130.15,130.22,40962644
2023-07-26,GOOGL,130.39,131.49,130.0,130.35,72884477
2023-07-26,MSFT,315.23,316.79,313.03,315.91,36251851
2023-07-26,TSLA,241.87,243.9,241.26,243.38,98885072
2023-07-27,AAPL,134.96,136.38,134.04,135.18,124123596
2023-07-27,AMZN,127.06,127.45,126.42,126.85,68765668
2023-07-27,GOOGL,133.65,134.18,132.52,133.24,66783752
2023-07-27,MSFT,310.77,312.12,309.15,311.23,109655681
2023-07-27,TSLA,235.25,237.13,233.5,236.48,26803170
2023-07-28,AAPL,133.31,133.77,131.22,132.9,44390178
2023-07-28,AMZN,126.11,126.3,125.17,126.23,116839461
2023-07-28,GOOGL,133.39,133.54,132.37,132.98,99939661
2023-07-28,MSFT,308.71,310.35,308.43,308.79,115009223
2023-07-28,TSLA,235.5,238.61,234.94,236.34,71542530
2023-07-31,AAPL,134.7,134.7,134.42,134.63,50945363
2023-07-31,AMZN,127.72,128.19,127.01,127.42,53724936
2023-07-31,GOOGL,132.2,133.46,131.99,132.38,23973382
2023-07-31,MSFT,312.58,313.94,310.39,311.43,41521487
2023-07-31,TSLA,237.18,237.6,235.45,237.26,81489446
2023-08-01,AAPL,133.26,133.74,132.15,133.5,40773151
2023-08-01,AMZN,127.44,128.25,126.82,127.53,32822723
2023-08-01,GOOGL,135.91,136.4,134.63,135.26,39519950
2023-08-01,MSFT,309.86,311.67,307.6,310.63,61686181
2023-08-01,TSLA,243.01,245.05,241.19,241.24,70782591
2023-08-02,AAPL,131.03,132.59,130.68,131.45,108824116
2023-08-02,AMZN,125.85,127.14,124.99,126.08,54136783
2023-08-02,GOOGL,135.53,136.26,134.96,135.83,115853840
2023-08-02,MSFT,308.14,308.94,307.35,308.93,55974319
2023-08-02,TSLA,243.74,244.33,242.8,243.45,122479086
2023-08-03,AAPL,129.54,130.78,128.5,129.74,49792835
2023-08-03,AMZN,127.16,127.35,126.35,127.13,57384828
2023-08-03,GOOGL,135.19,135.93,133.64,134.81,54978465
2023-08-03,MSFT,307.22,310.54,305.06,308.25,41630534
2023-08-03,TSLA,242.1,242.72,240.56,241.22,36702819
2023-08-04,AAPL,128.89,130.45,128.07,129.05,101461830
2023-08-04,AMZN,127.81,128.81,127.3,127.67,54294819
2023-08-04,GOOGL,138.35,138.92,137.77,138.57,122656013
2023-08-04,MSFT,313.12,313.56,310.16,313.49,98090610
2023-08-04,TSLA,238.57,238.75,236.48,238.72,49925269
2023-08-07,AAPL,132.04,133.43,131.0,132.26,70093767
2023-08-07,AMZN,126.64,126.81,125.54,125.93,128162595
2023-08-07,GOOGL,138.74,139.01,138.36,139.0,47184331
2023-08-07,MSFT,311.47,314.14,307.76,310.94,83964409
2023-08-07,TSLA,244.23,246.18,244.1,246.04,110593542
2023-08-08,AAPL,129.44,130.37,128.82,130.0,115000005
2023-08-08,AMZN,125.54,125.56,125.05,125.49,109225406
2023-08-08,GOOGL,139.24,140.53,138.74,139.76,55024981
2023-08-08,MSFT,317.44,318.73,315.17,318.14,125752553
2023-08-08,TSLA,247.23,249.05,245.61,248.96,115119692
2023-08-09,AAPL,130.19,130.93,130.03,130.37,41800173
2023-08-09,AMZN,127.89,127.94,127.79,127.86,50025355
2023-08-09,GOOGL,139.88,140.2,139.2,139.91,114605673
2023-08-09,MSFT,312.18,312.86,311.48,312.44,47004463
2023-08-09,TSLA,256.71,258.72,255.02,255.92,27278726
2023-08-10,AAPL,126.64,127.13,125.53,126.26,74459973
2023-08-10,AMZN,130.32,130.38,129.88,130.07,77811586
2023-08-10,GOOGL,140.29,140.81,138.44,139.35,108120273
2023-08-10,MSFT,309.29,311.53,307.38,309.83,63250559
2023-08-10,TSLA,264.37,265.83,263.65,264.23,129119012
2023-08-11,AAPL,125.49,127.57,125.06,126.32,74517993
2023-08-11,AMZN,127.76,128.51,126.92,128.26,97976284
2023-08-11,GOOGL,139.74,140.72,138.99,139.68,89233455
2023-08-11,MSFT,314.04,314.95,312.87,313.95,83573759
2023-08-11,TSLA,260.1,262.27,259.39,261.12,119823839
2023-08-14,AAPL,127.99,128.66,127.7,128.09,28015426
2023-08-14,AMZN,127.61,128.28,126.9,127.08,25280787
2023-08-14,GOOGL,139.17,139.85,138.89,138.97,99056694
2023-08-14,MSFT,314.64,317.98,314.13,316.55,30901223
2023-08-14,TSLA,263.64,265.63,262.66,262.76,64474495
2023-08-15,AAPL,126.88,128.2,126.61,127.7,123066588
2023-08-15,AMZN,130.42,130.59,128.95,129.71,82322076
2023-08-15,GOOGL,139.96,141.3,139.54,140.1,58373714
2023-08-15,MSFT,313.21,313.35,310.76,312.65,98688050
2023-08-15,TSLA,263.47,265.31,263.21,264.69,120808886
2023-08-16,AAPL,126.62,127.5,126.1,126.55,63424759
2023-08-16,AMZN,130.8,130.96,130.76,130.85,59393153
2023-08-16,GOOGL,142.6,143.45,142.31,142.39,110841715
2023-08-16,MSFT,313.16,315.54,310.75,312.29,99620213
2023-08-16,TSLA,267.96,268.17,266.95,267.05,112179188
2023-08-17,AAPL,126.77,127.44,126.75,127.06,110393849
2023-08-17,AMZN,130.77,131.58,129.93,130.97,75076222
2023-08-17,GOOGL,145.05,146.35,144.6,144.78,54380691
2023-08-17,MSFT,308.36,310.94,307.25,309.13,61089018
2023-08-17,TSLA,270.52,271.68,268.05,269.35,77569835
2023-08-18,AAPL,127.65,128.66,127.56,128.45,75503104
2023-08-18,AMZN,130.49,130.53,129.72,130.4,81814843
2023-08-18,GOOGL,147.65,148.14,147.39,147.44,114889338
2023-08-18,MSFT,313.17,314.48,312.43,313.23,78538669
2023-08-18,TSLA,269.68,270.58,267.57,270.3,125237299
2023-08-21,AAPL,129.84,131.15,129.63,129.8,102649629
2023-08-21,AMZN,130.97,131.69,130.76,130.82,81247530
2023-08-21,GOOGL,151.44,152.36,150.66,150.82,26664534
2023-08-21,MSFT,315.06,315.95,314.23,315.92,92812442
2023-08-21,TSLA,270.24,272.13,269.01,271.14,37968302
2023-08-22,AAPL,134.43,134.75,133.45,133.7,87175056
2023-08-22,AMZN,132.35,133.07,132.14,132.62,116788433
2023-08-22,GOOGL,152.6,153.28,152.15,152.61,126304238
2023-08-22,MSFT,313.64,315.2,310.05,312.7,88292898
2023-08-22,TSLA,265.84,267.43,264.9,265.17,31702226
2023-08-23,AAPL,134.23,135.08,134.11,134.19,123673997
2023-08-23,AMZN,127.53,128.88,126.78,128.14,122168657
2023-08-23,GOOGL,151.5,152.38,151.01,151.31,122627232
2023-08-23,MSFT,315.32,317.05,312.98,314.72,56887068
2023-08-23,TSLA,263.77,264.74,263.48,264.64,43967586
2023-08-24,AAPL,133.53,134.12,131.78,133.06,29187178
2023-08-24,AMZN,129.78,129.81,129.3,129.8,122712510
2023-08-24,GOOGL,154.28,155.44,153.35,153.57,52445348
2023-08-24,MSFT,315.87,316.19,312.64,313.14,53162754
2023-08-24,TSLA,262.48,262.98,261.12,261.81,95922961
2023-08-25,AAPL,132.85,133.07,132.11,132.88,121383605
2023-08-25,AMZN,127.86,128.42,126.96,128.11,73191382
2023-08-25,GOOGL,150.13,150.37,149.72,149.84,34801904
2023-08-25,MSFT,312.77,313.29,309.78,312.96,124741243
2023-08-25,TSLA,261.49,264.98,258.76,262.43,35366789
2023-08-28,AAPL,131.94,133.91,131.4,132.8,122570614
2023-08-28,AMZN,126.26,126.41,124.44,125.7,30153079
2023-08-28,GOOGL,147.98,148.37,147.15,148.32,49984354
2023-08-28,MSFT,312.6,313.92,311.91,313.42,88981219
2023-08-28,TSLA,261.36,261.6,258.98,260.72,78656799
2023-08-29,AAPL,133.28,134.29,131.96,133.08,80834174
2023-08-29,AMZN,124.5,124.98,124.0,124.54,75707220
2023-08-29,GOOGL,149.61,149.93,148.6,149.03,59671317
2023-08-29,MSFT,310.49,313.09,309.27,310.92,104876795
2023-08-29,TSLA,263.35,264.4,261.52,263.27,97093175
2023-08-30,AAPL,132.92,134.0,132.64,133.09,99327787
2023-08-30,AMZN,122.61,122.75,121.82,122.6,81728429
2023-08-30,GOOGL,145.63,146.07,144.92,145.35,122430407
2023-08-30,MSFT,311.89,313.66,310.01,313.06,91564421
2023-08-30,TSLA,266.29,268.42,265.16,266.64,57481826
2023-08-31,AAPL,132.92,133.82,132.47,133.5,96089835
2023-08-31,AMZN,120.89,121.28,120.26,120.84,87003645
